,row,label
8124,"ola, meu notebook está aparecendo como se fosse uma bolhinhas pequenas na tela, mas não por dentro, são por fora e é como se fosse bolhas formada na película do display",1
8125,escolhi a opção errada.,1
8126,Código de resultado: WMB01Q008-UO7ABL,1
8127,"Na verdade, o meu notebook está jogado num canto porque está muito difícil de escrever devido a luminosidade da tela. Passei a escrever em cadernos e digitar no computador de mesa. É isso.",2
8128,"Bom dia, irei enviar o equipamento hoje. Outra informação que eu irei falar sobre esse defeito. Quando passa um tempo sem utilizar ele, depois quando liga ele funciona normalmente. Porém quando passa um tempo com ele ligado, o notebook começa a da pane no teclado chegando até prejudicar a BIOS, resumindo nada funciona. Espero que vocês resolvam esse problema. Muito obrigado, tenha um bom dia",1
8129,Meu Notebook,1
8130,Quero formata,1
8131,Quero formata meu Notebook,1
8132,Bom dia...,1
8133,Lenovo procesador,1
8134,Eu ja encaminhei meu notebook para a assistência técnica da Lenovo,1
8135,Snp0167s2,1
8136,wifi desativo,1
8137,Fiz todo processo q orientou. Formatei no final,1
8138,Ele ligou mas não permaneceu funcionando,1
8139,Tô triste aqui c isso,2
8140,Meu computador não liga mais,1
8141,Já fui orientada,1
8142,Preciso falar com uma pessoa e não com um robô,2
8143,Porque o notebook não vem com drive de estala de estalação,1
8144,Meu PC não liga,1
8145,Acende. Mas não sai da tela de inicialização,1
8146,Já fiz,1
8147,Não resolve,1
8148,O notebook é widos 7 core 3,1
8149,"Não voltou mais ,se precisar chamo sim,obrigado",1
8150,S/N PE03FJA4,1
8151,Ja consegui resolver,1
8152,Nunca mais Lenovo,2
8153,Pedido,1
8154,Dúvida sobre pedido,1
8155,Dúvida sobre meu pedido,1
8156,"Oi, gente! Tudo bem?",1
8157,Aqui vocês dão suporte comercial?,1
8158,alô,1
8159,Qual o tempo de inicialização completa do sistema no LENOVO LEGION Y 530 81M70000BR ? Configuração de fábrica!!,1
8160,me atende,1
8161,não liga PC,1
8162,Oi estou sim vou passar o número da série,1
8163,Eu não consigo usar meu puc,1
8164,"Obrigada, o problema foi resolvido!",0
8165,Nunca perdi 100% aparelho,1
8166,bom dia.,1
8167,preciso falar com o financeiro,1
8168,obrigada. vc não podera me atender.,1
8169,"Olá, já resolvi. Obrigada. Amo ser Lenovo.",0
8170,Localizar New button,1
8171,45% mais ou menos,1
8172,Só kero saber endereços de assistência técnica da lenovo em São Paulo no centro. Sp. Simples So isso reposição de peças de notebook da marca lenovo. Ok obrigado,1
8173,Meu note não liga,1
8174,Oi boa tarde,1
8175,Comprei um notebook Lenovo ideapad 330 a quase 5 meses,1
8176,E do nada ele parou de funcionar,1
8177,Quero saber onde tem autorizada,1
8178,Onde eu levo o notebook para ajeitar,1
8179,/reste,1
8180,Chegou,1
8181,Já chegou as etiquetas,1
8182,Não teveve conserto amigos é antigo.,1
8183,Meu notek é antigo não tem mais conserto,1
8184,Ele é Itautec não tem mais conserto,1
8185,Okdesculpa é CCE MODELO NCV - C5H6F,1
8186,Antigo não tem mais conserto eu usava porque fazia um trabalho de preservação da história dos 86 do antigo Asilo Colonia Aimorés em Bauru,1
8187,Escolhi a opção errada! Estou tendo problemas na tela do notebook.,1
8188,Eu comprei essa bomba de notebook e agora me arrependo,2
8189,Vou tentar iniciar o atendimento novamente!,1
8190,Quero que a Lenovo compre meu notebook,1
8191,PE03UB9Q,1
8192,Eu usava este antigo deu problema nào tem mais conserto,1
8193,Oi! Deu certo sim! Obrigada!,0
8194,17/10/65,1
8195,Fiquei bastante chateado. Trocaram meu HD e não fizeram meu backup,2
8196,Estou sim com problema no carregador  ele queimou,1
8197,Boa tarde!! Pois é .. ainda estou sem acesso ao word     Que decepção .. Estou tendo que ir em lanrause fazer meu trabalhos de faculdade,2
8198,"Estamos sim , mais achei muito caro",1
8199,Formatei como me orientou. Ele ligou funcionou mas não ficou um dia começou dnovo. Como estava 😔😔😔,2
8200,Bom tarde,1
8201,Não resolvi o problema,1
8202,S/N: PE 040FR3,1
8203,Meu contato 91988511604,1
8204,"Olá, boa tarde! Estou tendo problemas com meu word, aparece uma mensagem todas as vezes que tento abrir o programa",1
8205,Estou no meu trabalho   Só posso passar este número depois das 17hs,1
8206,"Ok, obrigado. Só queria ter certeza que não havia problema no endereco",1
8207,Não preciso de outro quero conserta so faz 4 meses de uso ja deu prego,1
8208,Não se celular de notiboque,1
8209,oiiiii,1
8210,o que faço?,1
8211,80ym0009br é o modelo de um notebook de vocês?,1
8212,Ainda há a campanha de troca de notebook velho?,1
8213,PE03L616,1
8214,"Algumas vezes que abro ou mesmo quando mexo no notebook, aparece uma interferência na tela. Acontece às vezes que digito.",1
8215,"Então esse modelo : LENOVO LEGION Y 530 81M70000BR  Configuração de fábrica!!  Vem com 128 ssd e 1 Tb .  Vai carregar em 30 segundos , correto ?",1
8216,Porque vcs sabem que a qualidade é péssima né?,2
8217,Gostaria de informações sobre o reembolso do pedido 4334178377,1
8218,Notebooks,1
8219,"Saquei o problema, vcs não teriam utilidade para esse peso de papel né?",1
8220,preciso de suporte,1
8221,Dúvida sobre notebook,1
8222,um notebook ideapad 330s,1
8223,meu pc está dando um erro,1
8224,quando apago alguma pasta diz que precisa da permissão do administrador mas eu já sou o administrador,1
8225,"No e-mail que vocês me mandaram no meu endereço não aparece o número da casa, mesmo assim dará certo?",1
8226,"então, eu ainda não comprei",1
8227,estou olhando um notebook para comprar e esse me pareceu interessante,1
8228,mas n achei ele no site de vocês.,1
8229,"Vc quer dizer quando toco a tela, sim!",1
8230,Provavelmente o meu equipamento nao esta estragado pois sou tecnico e nao vi dano algum. Ele recarrega bateria liga hd e ventoinhas,1
8231,Sei q voces usam a mesma placa mae nos legions daqui univa coisa q muda e o encaixe,1
8232,Poderia enviar o equipamento a voces verem tbm,1
8233,Me responsabilizo com frete.,1
8234,"Acontece a interferência na imagem: quando abro, quando toco na tela (touch) e até quando digito no teclado físico.",1
8235,Mas não é sempre!,1
8236,essa mensagem,1
8237,"Esse notebook já foi remetido pra São Paulo, por essa assistência no ano passado. Nos primeiros ficou bom, mas depois constatei o mesmo problema de novo.",1
8238,*dias,1
8239,Carrega corretamente,1
8240,"Nao, obrigasoo",0
8241,Obrigada!!!,0
8242,"ola boa tarde, estou precisando de equipamentos e estou a procura.",1
8243,"Vcs não querem comprar porque sabe que nem dá pra revender, dinheiro perdido",2
8244,"Eu não sou Lenovo, a Lenovo me deu prejuízo",2
8245,Agora sou anti lenovo,2
8246,"O que eu puder colocar meu relato, eu vou fazer",1
8247,"Não tenho, mas tenho pouca coisa salva e nada de suma importância. Eu não perderia o Windows né?",1
8248,Para as pessoas verem o quanto o produto é ruim e não compensa comprar,2
8249,"A tratativa irá ser a mesma daqui, solução para o cliente",1
8250,Vc quer o nome que está na nota fiscal ou o meu mesmo?,1
8251,"Isso, acabou de chegar obrigada",0
8252,Aguardo um retorno.,1
8253,Enviei,1
8254,O que vcs poderiam me ajudar é  dando suporte sem cobrar para um notebook horrível desse.,2
8255,Existe a possibilidade de eu enviar apenas o hd pra ser analisado?,1
8256,Pois coloquei ssd e estabilizou o sistema,1
8257,Da nota fiscal: Jamerson da Silva Penha CPF: 109.421.167-20,1
8258,Apenas o barulho do hd que está acima do convencional,1
8259,Olá. Tudo bem? Fiz uma compra com vcs há dois dias e até agora o meu pedido não foi faturado. Gostaria de mais informações sobre isso. Consigo obter por aqui?,1
8260,Não. Muito obrigado,0
8261,Para com essas mensagens padrões,2
8262,E resolve o problema,2
8263,Usem o meu notebook (peso de papel) como entrada para um novo notebook que eu revendo o novo para não perder dinheiro,1
8264,O fórum está abandonado com um monte de reclamações,1
8265,Pra que um fórum?,1
8266,Se não resolve nada?,2
8267,"Quero saber no porque o notebook não dura quase nada, e fica tão ruim assim",2
8268,Estou com problema com um smartphone,1
8269,"Boa tarde, vocêsdispõe de carregador para o notebook Lenovo modelo Ideapad G400S? Não sei qual é a potência.",1
8270,Preciso de carregador paro o notebook Lenovo G400s,1
8271,277.453.568-90,1
8272,PE008T8Y,1
8273,Modelo ideaipad G400s,1
8274,Preciso do carregador deste notebook vocês dispõe para venda?,1
8275,Não é um problema,1
8276,É uma dúvida sobre o Lenovo Y530,1
8277,,1
8278,"Pra isso eu conecto um cabo de vídeo, correto?",1
8279,Sabe dizer se a bamboo ink funciona no yoga 910?,1
8280,Instalei na TV e não aparece o problema,1
8281,"Sim, por enquanto era isso. Obrigada",0
8282,"Se não cobrar nada para arrumar sim, quero fazer",1
8283,"Se cobrar, prefiro não gastar mais nada com a Lenovo",2
8284,"Levelho né, porque parece que o notebook é velho...",2
8285,Só agora Lenovo?,1
8286,Depois que se perde a Garantia e vcs não estarem nem ai,1
8287,Procurei todas as medidas possíveis para encontrar uma solução quanto ao meu problema de teclado. Fui na loja e assistência  para vcs resolverem o meu problema e  nada.,2
8288,Entendi... E você sabe informar quanto tempo para fazer essa analise e me devolverem o equipamento?,1
8289,Vcs não tem respeito com os seus clientes.,2
8290,"Existe alguma autorizada física, que eu possa levar e fazer essa analise de uma maneira mais rapida?",2
8291,"Boa tarde, o Ideapad 330S 15” AMD (Ryzen 7) vem com o windows licenciado? Se sim, há alguma possibilidade de ser removida a mesma?",1
8292,eu não estou com o meu notebook no momento,1
8293,no historico dessa mensagem já em algumas informações solicitados por outro atendente,1
8294,A garantia vence semana que vem. E eu querendo terminar com o meu TCC.,1
8295,qaundo eu estiver de posse do notebook tentarei enviar essa informações,1
8296,Obrigado por ser lenovo'... eu sinto é vergonha.,2
8297,"Volto nada, ninguém respondeu meus emails.",2
8298,Na assistência que a americanas mandou eu levar aqui em Manaus.,1
8299,PE028UT3,1
8300,Acredito que sim. Para qual endereço envio e como mando?,1
8301,EU COMPREI ESSE EQUIPAMENTO COM DISCO DE 1 TERRA E WINDOWS INSTALADO.,1
8302,Enviei dia 3 de junho,1
8303,Todos os dados que vocês me pediram,1
8304,"NAO ESTA MAIS EM GARANTIA SEI, COMO FAÇO PARA TER O WINDOWS E REINSTALAR????",1
8305,"OUTRA COISA, MEU EMAIL CADASTRADO AI TENHO QUE TROCAR, ERA MENONCINP@HOTMAIL MAS NAO FUNCIONA MAIS E AI??",1
8306,Agora dizer que eu nao enviei os dados é sacanagem com seus 'Clientes',2
8307,É que eu ia adquirí-lo pelo Mercado livre pela loja de vcs,1
8308,"Depois dessa, se preparem para o texto de indignação minha pelas redes sociais. A Lenovo lesa seus clientes.",2
8309,Me mande o número do Whatsapp,1
8310,Nas perguntas e respostas vcs disseram que tinham o modelo de 144Hz e depois disseram que não,1
8311,Vou mandar todos os prints,1
8312,"Eu queria saber se pararam de produzir e se tem, como faço para adquirir",1
8313,"Não tenho não, mas faço!   Rua Paula Nei 466, bloco 7 apto 103 - Realengo - Rio de  Janeiro/RJ CEP: 21760-035",1
8314,"Boa tarde, a Lenovo tem algum desconto para pessoa jurídica?",1
8315,S/N: PE03X320,1
8316,MAS ELE PEDE UM COD KEY EU NAO SEI ESSE NUMERO,1
8317,NAO SEI SE QUANDO SE COMPRA EQUIPAMENTO DE VOCES FICA REGISTRADO O COD KEY DO WINDOWS SE TIVER ME PASSE POR FAVOR,1
8318,Como não tenho segurança em realizar os testes não os fiz,1
8319,Gostaria que vcs resolvessem isso para mim.,1
8320,Já entrei,1
8321,Só quem me responde é a atendente virtual,1
8322,Quero saber  que dia vai chegar comeu note  aqui em casa,1
8323,Já escrevi e mandaram eu esperar,1
8324,Ainda estou precisando trocar o teclado do meu yoga book.,1
8325,O meu já está  na assistência foi enviado  pra vcs que dia vai che6 aqui em casa,1
8326,Pedido efetuado 26/05/2018 12:05,1
8327,Nem um desses,1
8328,Meu notebook  que dia vai chegar  já está  aí com vcs,1
8329,Então é só baixar e instalar?,1
8330,Cmo eu faço para criar a partição de recuperação que existia anteriormente?,1
8331,A reclamação está como: Referência da Pergunta # 190313-000255,1
8332,Não estou tentando instalar nenhuma versão do Windows não,1
8333,Meu Windows está funcionando normalmente,1
8334,O problema é na tela,1
8335,Gostaria de enviar o produto para garantia,1
8336,333.365988-80,1
8337,"Nesse vídeo eu mostro como fica a tela, após a reinicializava",1
8338,Reinicialização *,1
8339,Queria uma peça,1
8340,Pra que vcs querem meu CPF?,1
8341,A led do meu note,1
8342,Pensei que o atendimento tinha sido encerrado,1
8343,Perdão,1
8344,Vcs vão conseguir resolver?,1
8345,Vão me oferecer assistência gratuita?,1
8346,"Quando eu estou mexendo no computador, normalmente, e resolvo reinicia-lo, o mesmo muda drasticamente a cor da tela, ficando verde, como mostra aí no vídeo que mandei",1
8347,Ah tá kkkk,1
8348,"Mas será que se eu fizer os testes resolverá todos os problemas que apresentam?  - algimas teclas  que não funcionam, desliga sozinho, o cursor parece está em curto pq não obedece aos comandos..",1
8349,"Sim... quando isso acontece, eu mexo na resolução da tela, coloco 1024 x 768 e logo em seguida a tela volta ao normal,  aí eu mudo novamente pra resolução recomendada",1
8350,"Oi, ok obrigada.",0
8351,existe um tutoria para recriar a tabela de partiões no moldes do que é fornecido de dabrica?,1
8352,"Não, às vezes, raras vezes, quando eu ligo, uns 10 segundos depois a tela fica verde",1
8353,Vou ver se encontro uma imagem,1
8354,Como faço então?,1
8355,Dessa forma aí,1
8356,"Somente dessa forma aí como na imagem, verde!",1
8357,"Eu gostaria de tirar uma dúvida tbm, eu posso instalar uma memória ram compatível com o slot do notebook, não perdendo a garantia?",1
8358,Kkkkkk,1
8359,Pode me orientar?,1
8360,Não entendo muito de BIOS,1
8361,Existe uma ocorrência no site reclame aqui sob o número 25358333,1
8362,Vou tentar a noite. Caso contrário entro em contato com vc para enviar o aparelho,1
8363,Foi via e-mail webshop@lenovo.com,1
8364,acho que vou ensinar minha exposa a usar linux,1
8365,deve resolver melhor...,1
8366,:-),1
8367,"R$3,394.08",1
8368,Olá. Consegui fazer os procedimentos. Foi tudo tranquilo. Muito obrigado.,0
8369,"já vi pela internet, que não é possivel dazer o que eu gostaria",1
8370,"mas os adaptadores, ficam com acabamento ruim",1
8371,"Boa Tarde, estou com um problema",1
8372,"Olá, gostaria de cotar 15 notebooks",1
8373,tem alguma indicação de candy que caiba nele bonitinho,1
8374,Vc me pediu o número de série ..,1
8375,Vou iniciar aqui o processo,1
8376,Vc está aí pra me orientar?,1
8377,sim sim,1
8378,"Eu pressiono esse botão quando o computador estiver iniciando , né isso?",1
8379,"certo, e como eu transporta a partição de recuperação pra ele, tem como?",1
8380,SN : PE03ZE1Q,1
8381,PE03XK3J,1
8382,Ah não,1
8383,Só pressionar o botão mesmo,1
8384,"Ele já vai mostrar as opções, vi um vídeo aqui",1
8385,SN: PE03XK3J,1
8386,Só 10%?,1
8387,Como eu faço pra sair da bios?,1
8388,O pedido foi de 22/02/2019 e enviei o primeiro email reclamando em 13/03/2019. Não tenho o número do pedido... ele não aparece no site... por isso estranhei. Após minha primeira mensagem foi solicitado o comprovante e após verificado... foi solicitado os dados bancários... mas nesse intervalo... devido a demora abri uma ocorrência. O site ReclameAqui.,2
8389,E quanto seria a troca da tela?,1
8390,Porque ela está com uma linha de ponta a ponta,1
8391,Consigo pagar uns 200 reais?,1
8392,Me ligaram semana passada pra confirmar os dados bancários novamente e que era para eu acompanha minha conta após 3 dias... mas já se passaram muito mais e até o momento nada do crédito. Enviei mensagem a alguns dias no e-mail e no site ReclameAqui e não me responderam até o momento.,2
8393,Não recebi o produto e quando fui consultar o pedido no site... ele não existia mais.,1
8394,O que?,1
8395,Desligar no botão físico direto?,1
8396,Um notebook novo?,1
8397,Iniciar aqui,1
8398,Surreal,1
8399,"Boa tarde. Estou tentando a 2 dias descobrir a diferença entre 2 modelos de notebook. Quero comprar e a diferença de valor eh grande entre eles, e gostaria de saber o porque.",1
8400,Estou na bios,1
8401,😚,1
8402,Sim  O que eu mais preciso,1
8403,Estou com todu trabalhos de faculdade atrasados,1
8404,"É... se fosse de ficar verde, já teria ficado",1
8405,Não ficou,1
8406,Não. Muito obrigada pelo atendimento e orientação!,0
8407,"Se ficasse verde, qual seria o problema? E como não ficou, qual pode ser?",1
8408,Não me deram nenhuma chave   Estou sem nenhum acesso ao word,1
8409,"ok, obrigado.",0
8410,Mais como eu adquiro está chave meu Deus....,1
8411,"É um notebook novo, impossível alguém querer gastar tudo isso",1
8412,Já liguei na loja onde comprei   Já fui na assistência  Simplesmente eu não consigo,1
8413,O Microsoft word requer o arquivo msointl.dll para ser executado. Execute a instalação novamente para garantir que ela seja feita de maneira adequada.',1
8414,"Estou mega estressada, cheia de trabalhos pra fazer .. e estou garrafa  fazendo provas semestrais",2
8415,Isso demora quanto tempo?,1
8416,Irei realizar o backup aqui,1
8417,"Irei realizar o backup  Dependendo de quanto tempo demora, irei fazer o procedimento hoje ou amanhã",1
8418,Caraca kkkkkk,1
8419,12 horas mano,1
8420,Kkkkkkkk,1
8421,Como vai voltar o Windows? Será o mesmo?,1
8422,djcricao@gmail.com,1
8423,"Sim, como faço pra pedir uma midia de recuperação do meu note? ou como criar uma?",1
8424,Teria problema se eu deixasse ele realizando a restauração na madrugada?,1
8425,Como faço isso?????,1
8426,Elis Cristina que respondia... após reclamar no site reclame aqui a Raquel de Souza Lino que assumiu as mensagens e inclusive me ligou confirmando os dados bancários.,1
8427,"Não sei  Estou perdida, nervosa ... Tudo .",2
8428,Mas mandei 2 veses,1
8429,Até paguei para aumentar a velocidade da minha internet. e esse computador está na mesma.,1
8430,enviei mandei pra vcs é não tive resposta sabe .enviei certinho número de serie modelo é tudo mais,2
8431,"meu notebook trava muito, é lento",1
8432,onde fica essa ordem de serviço?,1
8433,Banco Itaú  Agência: 0513 Conta corrente: 78.994-1 CPF. 277.453.568-90,1
8434,"show, valeu",0
8435,Eu agradeço 👏🏼🙏🏼. Poderia confirmar o valor?,0
8436,VC TEM A PREVISAO DE RETORNO E AS DESPESAS POSTAIS CORREM POR MINHA CONTA?,1
8437,"não, obrigado.",0
8438,"Senão me engano era 1699,00",1
8439,Se puder confirmar... agradeceria novamente 😊,0
8440,"noix, tmj",0
8441,5000280768 PE044UYJ,1
8442,"Ainda com o mesmo problema, infelizmente",2
8443,Oi!,1
8444,"Oi, Jishu",1
8445,Quero comprar um 330s,1
8446,Muito Obrigado pela atenção e o atendimento.,0
8447,Vc tem um e-mail pra mandar a nota fiscal....não consigo aqui pq peguei na Nota Fiscal Paulista,1
8448,Olá...,1
8449,Tô decepcionada com esse equipamento,2
8450,"Ola, não foi. É o seguinte, há dois problemas: 1 Acionei meu advogado sobre o problema, ele me orientou a resolver pacificamente  sem uso da justiça desde que vocês paguem o custo  de um técnico (da minha escolha de confiança) para fazer um back-up dos dados e programas da máquina  atual, para uma outra  máquina nova que  vocês  deverão me  enviar para substituir a atual. 2- gostaria de uma resposta como cliente lenivo sobre a pergunta que fiz:  como foi fraudada essa máquina.  Caso isso não seja relatado vou buscar órgão de reclamação como PROCON e denunciar o problema pois isso caracteriza uma fraude, permitir que um usuario faça login em uma maquina ' virgem ' consta que a mesma foi adulterada ou na indústria ou no transporte, mostrando que o controle de segurança da empresa Lenovo é  péssimo. A minha opinião em relação a Lenovocomo cliente devido ao incidente a impressão é que:  Vendem uma máquina usada por uma nova.  Nunca ocorreu isso na minha vida, é a primeira vez que compro seu  produto, provavelmente  a última minha e da minha família... Estarei aguardando a melhor solução para este caso,  sem o uso legal da justiça ainda...",2
8451,E agora o q faço?,1
8452,Ué,1
8453,E a resposta a minha compra,1
8454,Envio da compra,1
8455,SIM KARALHO,2
8456,Não consigo rastrear a entrega do notebook que comprei,1
8457,Não recebi a not,1
8458,KARALHO RoBô,2
8459,foda-se,2
8460,vá pro karalho,2
8461,Antes chegava a exibir uma tela de atualização do Windows. Depois veio uma tela de erro. Agora só fica com a tela preta,1
8462,"boa noite ,consegui devolver o produto,gostaria de um link confiavel para comprar diretamente com a lenovo",1
8463,apenas o oculos ou o kit com controles se estiver com bom preço a vista,1
8464,Gostaria de saber de uma autorizada em Belém para notebooks da Lenovo,1
8465,Quero o código de rastreamento do notebook que comprei,1
8466,Código de rastreamento,1
8467,"A etiqueta do computador está totalmente danificada, tornando impossível passar a numeração de serie",2
8468,Boa noitr,1
8469,Envio,1
8470,Acho q enviei por engano essa mensagens acima,1
8471,Ja sei qual computador quero comprar,1
8472,Não tem nenhuma maneira de comprar com dois cartões no site de vocês?,1
8473,Boa noite. Gostaria de algumas informações sobre um notebook.,1
8474,A drenagem de energia não resolveu meu problema,1
8475,Tô tentando fazer isso agora,1
8476,Mas está demorando,2
8477,"Boa noite, o word do meu notbook não esta funcionando",1
8478,Lixo de computador pior compra que fiz,2
8479,"Olá meu nome é Jonathan tenho 22 anos eu sou da cidade de ARAÇUAÍ MG eu atualmente moro na cidade de Sertãozinho SP na RUA JOSE DE MELLO LIMA 1026 ALVORADA eu vim pra cá com 19 anos vim a trabalho pra cortar cana mais um serto dia eu passei mal na roça e resolvi procurar o médico e ele me disse que eu tinha um sopro no coração e que estava muito forte, eu então comecei a fazer o tratamento e me informaram que eu ia ter que fazer cirurgia no coração me mandaram procurar o inss pra que me dessem um auxílio pelo tempo que precisasse para a cirurgia então eu fui consegui o auxílio sim e esperei até que um dia me chamaram pra cirurgia então eu fui fiz a cirurgia correu tudo bem foi uma cirurgia de 4hs e me disseram que eu ia ficar como novo aí eu esperei e já faz um ano que eu operei do coração e nada de melhorar o auxílio vai acabar mês que vem eu n consigo trabalhar e o a única coisa que me distrai atualmente e o meu celular J4 16gb normal  Eu vim aki pra pedir que se vcs pudessem doar um aparelho melhor que esse ou ao menos vender um melhor que esse mais com um preço mais acessível eu agradeceria muito pois esse aparelho e bom Mais n é muito bom pra joguinhos que é a minha única distração atualmente eu agradeceria muito mais Si n poder tudo bem eu entendo vcs são empresa de venda si for doar pra todos fica difícil neh mais mesmo assim agradeço a atenção obg",2
8480,Qual é o valor desse pacote?,1
8481,Como é feita a restauração ?,1
8482,"Certo, irei fazer isso msm",1
8483,"Então, não apareceu a mensagem que vc descreveu",1
8484,Ja tenho essa merda de computador cada 4 messes tem que comprar carregador novo pois para de funcionar o computadr nao presta lixo pior compra que ja fiz na vida ate o cce e melhor  vou falar mal dessa bosta de lenovo o resto da vida,2
8485,Vou comprar um cesto de lixo pra por essa mesda,2
8486,Não ajudou porra nenhuma vai se fuder,2
8487,"Ah, não sabia que precisava estar desligado, perdão",1
8488,Obgda!!,0
8489,"Tá bem, obrigado",0
8490,"Olá boa noite preciso de ajuda... meu note book está com um ruído constante, acho que é o HD",1
8491,"Certo, estou na bios, e agora?",1
8492,Por favor.,1
8493,O computador reiniciou mas continua a tela preta quando liga o computador,1
8494,Fico triste pq um aparelho apostei nele e não durou nem um ano,2
8495,O novo endereço é,1
8496,"Rua Conselheiro Francisco Vieira, número 36",1
8497,O cadastro está no nome de Benailton de Oliveira Moura,1
8498,Usando um programa hoje apareceu isso,1
8499,Já fiz isso,1
8500,Como já citado anteriormente não consigo fazer nada que não trave ou de tela azul no notebook,1
8501,Quando chegou até que por um momento estava tudo normal mas voltou acontecer tudo como antes lentidões e travamentos eu acho que não era para acontecer com as configurações que esse notebook tem,1
8502,Não responde não é,2
8503,Ok. Mas precisaria de um orçamento  pra ver se vale a pena,1
8504,Eu uso um outro notebook Lenovo a mais de 6 anos e nunca tive quaisquer tipo de problema que inclusive foi o que pesou na compra desse aparelho da mesma marca,1
8505,"1º Passo: Abra o menu iniciar e digite Lenovo Vantage. Localiza a opção de Hardware 2º Passo: Com o Lenovo Vantage aberto, clique no ícone da bateria ou energia. 3º Passo: Verifique o Status da bateria, lembrando que ele pode varia entre: ´Bom´, ´Ruim´, ´Exaurida´ e ´Destruída´]",1
8506,"certo agora o que faço,entrei nesse link fui em mídia de recuperação ai me pediu um email entrei com o Facebook e deu a seguinte mensagem seria não reconhece",1
8507,Tenho que fazer isso não ?,1
8508,Já consegui resolver. Obrigada,0
8509,Boa noite. Gostaria de saber se a lenovo vende o adaptador caddy para a linha iedapad modelo 320,1
8510,"Hoje me sinto prejudicado pois não consigo utiliza normalmente o notebook, já foi para reparo vem cada vez pior",2
8511,"Olha, tinha aparecido uma tela azul",1
8512,O CEP é,1
8513,Agora aparece nada,1
8514,Tudo preto,1
8515,5710-230,1
8516,se vender por favor gostaria do link para preço e possível compra,1
8517,O número do protocolo permanece o mesmo que a atendente me passou durante o atendimento via ligação?,1
8518,Apareceu um código de erro,1
8519,"Olá, gostaria de saber se vocês podem me informar qual o consumo de energia  em watts do notebook: ideapad 330 intel core i5 8250u 8GB (Geforce MX150 com 2gb)",1
8520,0xc0000185,1
8521,Desde já agradeço,0
8522,Irei realizar o procedimento na madrugada de amanhã,1
8523,"nao consigo comprar,nao aparece preço :?",1
8524,Estou aguardando o retorno da máquina,1
8525,"Putz, acho que não vai dar agora não porque tô na semana de provas e mês que vem tenho um projeto, aí preciso do notebook pra estudar",1
8526,"Rua Conselheiro Francisco Vieira, número 36  Prado",1
8527,Pe02s91h,1
8528,Eu não encontra a nota . preciso muito saber onde encontro uma assistência técnica Lenovo. Próximo a Suzano,1
8529,"Mas faz assim, me diz onde é a fábrica mais próxima? Eu moro na Paraíba",1
8530,Ana Celia Brandao CPF 18725711822 Estrada santa Mônica 1490 bloco A. Ap33 anaceliab43@gmail.com Nasc. 03 10 1975,1
8531,É um notbook,1
8532,Sim acende,1
8533,"CPF: 35670910850 Nome completo: Patrick Anderson Matias de Araújo Data de nascimento: 19/11/1994 CEP: 77018 - 50 Endereço: Quadra 1005 Sul, Alameda 1, Lote 3, HM. 2, Residencial Milão, Plano Diretor Sul, Apartamento 201, Bloco A Telefone de contato: (63) 9 9992 - 3272 e-Mail: araujo.patrick@live.com Valor pago: R$ 2641,00",1
8534,Mas parece que a tela esta trincada,1
8535,Fica toda branca,1
8536,ainda não comprei,1
8537,Como faz pra mim abrir leitor cd do meu notebook i3?,1
8538,A tecla defeituosa não fez bip nem apareceu os *,1
8539,Como abre tampa leitor cd?,1
8540,6/17/2019,1
8541,Quero comprar o lenovo core i7 16ram 1tera de hd,1
8542,Pedido nº 4334388628,1
8543,Allllllooooooooo,1
8544,Quero gastar meu dinheiro,1
8545,CPF 08047656775,1
8546,Me ajude a comprar!!!!!,1
8547,Affff,1
8548,Ordem de serviço 4334374734,1
8549,Obrigado ❤,0
8550,Meu notebook  está pra assistência  e já estou chateado  com  isso pergunto e ninguém  responde  quando vai chegar vou ter que fazer uma denúncia,2
8551,Quero saber quando vai chegar meu notebook,1
8552,Quando vai chegar meu notebook,1
8553,Quando estará disponível no Brasil para comprar a linha Lenovo Z6,1
8554,o numero sumiu,1
8555,PE0339HF,1
8556,"Então, Robô, vou ter atendimento?",2
8557,Ele nao sai da tela de inicio a que ta escrito lenovo,1
8558,Comprei um notebook e o site não atualiza minha compra,1
8559,gostaria de saber se um notebbok q estou vendo... se ele vira tablet? preço a vista e parcelado?,1
8560,Tenho um Notebook Lenovo infelizmente está muito lento trava e não me permite desenvolver.,2
8561,"bom dia, o meu notebok chegou ontem da garantia e o problema nao foi resolvido",1
8562,Entro em uma tela azul,1
8563,pe04fqa5,1
8564,tem alguem pra me atender,1
8565,"57010-230, perdão",1
8566,SN?,1
8567,preciso ser atendido,1
8568,5000283047,1
8569,Não encontrei com a configuração que te passei,1
8570,Boa tarde Gostaria que me enviasse a nota fiscal ou a chave de acesso para obter a nota fiscal com urgência!!!. Meu celular quebrou e gostaria de levar para assistência técnica Motorola Smartphone Lenovo Vibe C2 - Preto.,1
8571,Já estou olhando outros sites,1
8572,olá bom dia,1
8573,tem alguem ai?,1
8574,que numero de serie,1
8575,"Olá, comprei um Ideapad 330s 14' - Azul modelo 81JM0000BR e gostaria de saber se a porta USB tipo C é habilitada para carregadores portáteis. Como a autonomia da bateria deixou um pouco a desejar, é provável que eu precise usar esse recurso.",1
8576,pe02x40l,1
